Country,Year,Category,Percentage,Amount_Billions_USD,Total_Budget_Billions_USD
Kazakhstan,1983,Education,14.76,0.745,5.046
Kazakhstan,1983,Health,9.25,0.467,5.046
Kazakhstan,1983,Interest_Payments,2.97,0.15,5.046
Kazakhstan,1983,Infrastructure,17.04,0.86,5.046
Kazakhstan,1983,Agriculture,3.41,0.172,5.046
Kazakhstan,1983,State_Transfers,17.04,0.86,5.046
Kazakhstan,1983,Social_Welfare,13.63,0.688,5.046
Kazakhstan,1983,Administration_and_Others,17.04,0.86,5.046
Kazakhstan,1984,Defense,4.86,0.258,5.299
Kazakhstan,1984,Education,14.76,0.782,5.299
Kazakhstan,1984,Health,9.25,0.49,5.299
Kazakhstan,1984,Interest_Payments,2.97,0.157,5.299
Kazakhstan,1984,Infrastructure,17.04,0.903,5.299
Kazakhstan,1984,Agriculture,3.41,0.181,5.299
Kazakhstan,1984,State_Transfers,17.04,0.903,5.299
Kazakhstan,1984,Social_Welfare,13.63,0.722,5.299
Kazakhstan,1984,Administration_and_Others,17.04,0.903,5.299
Kazakhstan,1985,Defense,4.86,0.27,5.563
Kazakhstan,1985,Education,14.76,0.821,5.563
Kazakhstan,1985,Health,9.25,0.515,5.563
Kazakhstan,1985,Interest_Payments,2.97,0.165,5.563
Kazakhstan,1985,Infrastructure,17.04,0.948,5.563
Kazakhstan,1985,Agriculture,3.41,0.19,5.563
Kazakhstan,1985,State_Transfers,17.04,0.948,5.563
Kazakhstan,1985,Social_Welfare,13.63,0.758,5.563
Kazakhstan,1985,Administration_and_Others,17.04,0.948,5.563
Kazakhstan,1986,Defense,4.86,0.284,5.842
Kazakhstan,1986,Education,14.76,0.862,5.842
Kazakhstan,1986,Health,9.25,0.54,5.842
Kazakhstan,1986,Interest_Payments,2.97,0.173,5.842
Kazakhstan,1986,Infrastructure,17.04,0.995,5.842
Kazakhstan,1986,Agriculture,3.41,0.199,5.842
Kazakhstan,1986,State_Transfers,17.04,0.995,5.842
Kazakhstan,1986,Social_Welfare,13.63,0.796,5.842
Kazakhstan,1986,Administration_and_Others,17.04,0.995,5.842
Kazakhstan,1987,Defense,4.86,0.298,6.134
Kazakhstan,1987,Education,14.76,0.905,6.134
Kazakhstan,1987,Health,9.25,0.567,6.134
Kazakhstan,1987,Interest_Payments,2.97,0.182,6.134
Kazakhstan,1987,Infrastructure,17.04,1.045,6.134
Kazakhstan,1987,Agriculture,3.41,0.209,6.134
Kazakhstan,1987,State_Transfers,17.04,1.045,6.134
Kazakhstan,1987,Social_Welfare,13.63,0.836,6.134
Kazakhstan,1987,Administration_and_Others,17.04,1.045,6.134
Kazakhstan,1988,Defense,4.86,0.313,6.44
Kazakhstan,1988,Education,14.76,0.951,6.44
Kazakhstan,1988,Health,9.25,0.596,6.44
Kazakhstan,1988,Interest_Payments,2.97,0.191,6.44
Kazakhstan,1988,Infrastructure,17.04,1.097,6.44
Kazakhstan,1988,Agriculture,3.41,0.22,6.44
Kazakhstan,1988,State_Transfers,17.04,1.097,6.44
Kazakhstan,1988,Social_Welfare,13.63,0.878,6.44
Kazakhstan,1988,Administration_and_Others,17.04,1.097,6.44
Kazakhstan,1989,Defense,4.86,0.329,6.762
Kazakhstan,1989,Education,14.76,0.998,6.762
Kazakhstan,1989,Health,9.25,0.626,6.762
Kazakhstan,1989,Interest_Payments,2.97,0.201,6.762
Kazakhstan,1989,Infrastructure,17.04,1.152,6.762
Kazakhstan,1989,Agriculture,3.41,0.231,6.762
Kazakhstan,1989,State_Transfers,17.04,1.152,6.762
Kazakhstan,1989,Social_Welfare,13.63,0.922,6.762
Kazakhstan,1989,Administration_and_Others,17.04,1.152,6.762
Kazakhstan,1990,Defense,4.86,0.345,7.101
Kazakhstan,1990,Education,14.76,1.048,7.101
Kazakhstan,1990,Health,9.25,0.657,7.101
Kazakhstan,1990,Interest_Payments,2.97,0.211,7.101
Kazakhstan,1990,Infrastructure,17.04,1.21,7.101
Kazakhstan,1990,Agriculture,3.41,0.242,7.101
Kazakhstan,1990,State_Transfers,17.04,1.21,7.101
Kazakhstan,1990,Social_Welfare,13.63,0.968,7.101
Kazakhstan,1990,Administration_and_Others,17.04,1.21,7.101
Kazakhstan,1991,Defense,4.86,0.319,6.571
Kazakhstan,1991,Education,14.76,0.97,6.571
Kazakhstan,1991,Health,9.25,0.608,6.571
Kazakhstan,1991,Interest_Payments,2.97,0.195,6.571
Kazakhstan,1991,Infrastructure,17.04,1.12,6.571
Kazakhstan,1991,Agriculture,3.41,0.224,6.571
Kazakhstan,1991,State_Transfers,17.04,1.12,6.571
Kazakhstan,1991,Social_Welfare,13.63,0.896,6.571
Kazakhstan,1991,Administration_and_Others,17.04,1.12,6.571
Kazakhstan,1992,Defense,4.86,0.319,6.569
Kazakhstan,1992,Education,14.76,0.97,6.569
Kazakhstan,1992,Health,9.25,0.608,6.569
Kazakhstan,1992,Interest_Payments,2.97,0.195,6.569
Kazakhstan,1992,Infrastructure,17.04,1.119,6.569
Kazakhstan,1992,Agriculture,3.41,0.224,6.569
Kazakhstan,1992,State_Transfers,17.04,1.119,6.569
Kazakhstan,1992,Social_Welfare,13.63,0.895,6.569
Kazakhstan,1992,Administration_and_Others,17.04,1.119,6.569
Kazakhstan,1993,Defense,4.86,0.3,6.172
Kazakhstan,1993,Education,14.76,0.911,6.172
Kazakhstan,1993,Health,9.25,0.571,6.172
Kazakhstan,1993,Interest_Payments,2.97,0.183,6.172
Kazakhstan,1993,Infrastructure,17.04,1.052,6.172
Kazakhstan,1993,Agriculture,3.41,0.21,6.172
Kazakhstan,1993,State_Transfers,17.04,1.052,6.172
Kazakhstan,1993,Social_Welfare,13.63,0.841,6.172
Kazakhstan,1993,Administration_and_Others,17.04,1.052,6.172
Kazakhstan,1994,Defense,4.86,0.272,5.603
Kazakhstan,1994,Education,14.76,0.827,5.603
Kazakhstan,1994,Health,9.25,0.518,5.603
Kazakhstan,1994,Interest_Payments,2.97,0.166,5.603
Kazakhstan,1994,Infrastructure,17.04,0.955,5.603
Kazakhstan,1994,Agriculture,3.41,0.191,5.603
Kazakhstan,1994,State_Transfers,17.04,0.955,5.603
Kazakhstan,1994,Social_Welfare,13.63,0.764,5.603
Kazakhstan,1994,Administration_and_Others,17.04,0.955,5.603
Kazakhstan,1995,Defense,4.86,0.261,5.372
Kazakhstan,1995,Education,14.76,0.793,5.372
Kazakhstan,1995,Health,9.25,0.497,5.372
Kazakhstan,1995,Interest_Payments,2.97,0.16,5.372
Kazakhstan,1995,Infrastructure,17.04,0.915,5.372
Kazakhstan,1995,Agriculture,3.41,0.183,5.372
Kazakhstan,1995,State_Transfers,17.04,0.915,5.372
Kazakhstan,1995,Social_Welfare,13.63,0.732,5.372
Kazakhstan,1995,Administration_and_Others,17.04,0.915,5.372
Kazakhstan,1996,Defense,4.86,0.27,5.546
Kazakhstan,1996,Education,14.76,0.819,5.546
Kazakhstan,1996,Health,9.25,0.513,5.546
Kazakhstan,1996,Interest_Payments,2.97,0.165,5.546
Kazakhstan,1996,Infrastructure,17.04,0.945,5.546
Kazakhstan,1996,Agriculture,3.41,0.189,5.546
Kazakhstan,1996,State_Transfers,17.04,0.945,5.546
Kazakhstan,1996,Social_Welfare,13.63,0.756,5.546
Kazakhstan,1996,Administration_and_Others,17.04,0.945,5.546
Kazakhstan,1997,Defense,4.86,0.284,5.844
Kazakhstan,1997,Education,14.76,0.863,5.844
Kazakhstan,1997,Health,9.25,0.541,5.844
Kazakhstan,1997,Interest_Payments,2.97,0.174,5.844
Kazakhstan,1997,Infrastructure,17.04,0.996,5.844
Kazakhstan,1997,Agriculture,3.41,0.199,5.844
Kazakhstan,1997,State_Transfers,17.04,0.996,5.844
Kazakhstan,1997,Social_Welfare,13.63,0.797,5.844
Kazakhstan,1997,Administration_and_Others,17.04,0.996,5.844
Kazakhstan,1998,Defense,4.86,0.252,5.183
Kazakhstan,1998,Education,14.76,0.765,5.183
Kazakhstan,1998,Health,9.25,0.479,5.183
Kazakhstan,1998,Interest_Payments,4.76,0.247,5.183
Kazakhstan,1998,Infrastructure,16.59,0.86,5.183
Kazakhstan,1998,Agriculture,3.32,0.172,5.183
Kazakhstan,1998,State_Transfers,16.59,0.86,5.183
Kazakhstan,1998,Social_Welfare,13.27,0.688,5.183
Kazakhstan,1998,Administration_and_Others,16.59,0.86,5.183
Kazakhstan,1999,Defense,4.86,0.164,3.366
Kazakhstan,1999,Education,14.76,0.497,3.366
Kazakhstan,1999,Health,9.25,0.311,3.366
Kazakhstan,1999,Interest_Payments,7.49,0.252,3.366
Kazakhstan,1999,Infrastructure,15.91,0.535,3.366
Kazakhstan,1999,Agriculture,3.18,0.107,3.366
Kazakhstan,1999,State_Transfers,15.91,0.535,3.366
Kazakhstan,1999,Social_Welfare,12.73,0.428,3.366
Kazakhstan,1999,Administration_and_Others,15.91,0.535,3.366
Kazakhstan,2000,Defense,4.86,0.172,3.531
Kazakhstan,2000,Education,14.76,0.521,3.531
Kazakhstan,2000,Health,9.25,0.327,3.531
Kazakhstan,2000,Interest_Payments,9.83,0.347,3.531
Kazakhstan,2000,Infrastructure,15.33,0.541,3.531
Kazakhstan,2000,Agriculture,3.07,0.108,3.531
Kazakhstan,2000,State_Transfers,15.33,0.541,3.531
Kazakhstan,2000,Social_Welfare,12.26,0.433,3.531
Kazakhstan,2000,Administration_and_Others,15.33,0.541,3.531
Kazakhstan,2001,Defense,4.86,0.205,4.228
Kazakhstan,2001,Education,14.76,0.624,4.228
Kazakhstan,2001,Health,8.41,0.356,4.228
Kazakhstan,2001,Interest_Payments,8.41,0.356,4.228
Kazakhstan,2001,Infrastructure,15.89,0.672,4.228
Kazakhstan,2001,Agriculture,3.18,0.134,4.228
Kazakhstan,2001,State_Transfers,15.89,0.672,4.228
Kazakhstan,2001,Social_Welfare,12.71,0.537,4.228
Kazakhstan,2001,Administration_and_Others,15.89,0.672,4.228
Kazakhstan,2002,Defense,4.86,0.214,4.398
Kazakhstan,2002,Education,14.76,0.649,4.398
Kazakhstan,2002,Health,9.42,0.414,4.398
Kazakhstan,2002,Interest_Payments,8.0,0.352,4.398
Kazakhstan,2002,Infrastructure,15.74,0.692,4.398
Kazakhstan,2002,Agriculture,3.15,0.139,4.398
Kazakhstan,2002,State_Transfers,15.74,0.692,4.398
Kazakhstan,2002,Social_Welfare,12.59,0.554,4.398
Kazakhstan,2002,Administration_and_Others,15.74,0.692,4.398
Kazakhstan,2003,Defense,4.82,0.29,6.023
Kazakhstan,2003,Education,10.61,0.639,6.023
Kazakhstan,2003,Health,9.57,0.576,6.023
Kazakhstan,2003,Interest_Payments,5.36,0.323,6.023
Kazakhstan,2003,Infrastructure,17.41,1.049,6.023
Kazakhstan,2003,Agriculture,3.48,0.21,6.023
Kazakhstan,2003,State_Transfers,17.41,1.049,6.023
Kazakhstan,2003,Social_Welfare,13.93,0.839,6.023
Kazakhstan,2003,Administration_and_Others,17.41,1.049,6.023
Kazakhstan,2004,Defense,4.65,0.397,8.541
Kazakhstan,2004,Education,10.61,0.906,8.541
Kazakhstan,2004,Health,10.94,0.934,8.541
Kazakhstan,2004,Interest_Payments,4.13,0.353,8.541
Kazakhstan,2004,Infrastructure,17.42,1.488,8.541
Kazakhstan,2004,Agriculture,3.48,0.297,8.541
Kazakhstan,2004,State_Transfers,17.42,1.488,8.541
Kazakhstan,2004,Social_Welfare,13.93,1.19,8.541
Kazakhstan,2004,Administration_and_Others,17.42,1.488,8.541
Kazakhstan,2005,Defense,4.71,0.623,13.233
Kazakhstan,2005,Education,10.29,1.362,13.233
Kazakhstan,2005,Health,11.53,1.526,13.233
Kazakhstan,2005,Interest_Payments,2.36,0.312,13.233
Kazakhstan,2005,Infrastructure,17.78,2.353,13.233
Kazakhstan,2005,Agriculture,3.56,0.471,13.233
Kazakhstan,2005,State_Transfers,17.78,2.353,13.233
Kazakhstan,2005,Social_Welfare,14.22,1.882,13.233
Kazakhstan,2005,Administration_and_Others,17.78,2.353,13.233
Kazakhstan,2006,Defense,4.94,0.927,18.764
Kazakhstan,2006,Education,13.27,2.49,18.764
Kazakhstan,2006,Health,11.72,2.199,18.764
Kazakhstan,2006,Interest_Payments,2.36,0.443,18.764
Kazakhstan,2006,Infrastructure,16.93,3.177,18.764
Kazakhstan,2006,Agriculture,3.39,0.636,18.764
Kazakhstan,2006,State_Transfers,16.93,3.177,18.764
Kazakhstan,2006,Social_Welfare,13.54,2.541,18.764
Kazakhstan,2006,Administration_and_Others,16.93,3.177,18.764
Kazakhstan,2007,Defense,5.47,1.329,24.288
Kazakhstan,2007,Education,11.94,2.9,24.288
Kazakhstan,2007,Health,7.58,1.841,24.288
Kazakhstan,2007,Interest_Payments,2.36,0.573,24.288
Kazakhstan,2007,Infrastructure,18.16,4.411,24.288
Kazakhstan,2007,Agriculture,3.63,0.882,24.288
Kazakhstan,2007,State_Transfers,18.16,4.411,24.288
Kazakhstan,2007,Social_Welfare,14.53,3.529,24.288
Kazakhstan,2007,Administration_and_Others,18.16,4.411,24.288
Kazakhstan,2008,Defense,4.27,1.32,30.912
Kazakhstan,2008,Education,13.65,4.219,30.912
Kazakhstan,2008,Health,8.41,2.6,30.912
Kazakhstan,2008,Interest_Payments,2.36,0.73,30.912
Kazakhstan,2008,Infrastructure,17.83,5.512,30.912
Kazakhstan,2008,Agriculture,3.57,1.104,30.912
Kazakhstan,2008,State_Transfers,17.83,5.512,30.912
Kazakhstan,2008,Social_Welfare,14.26,4.408,30.912
Kazakhstan,2008,Administration_and_Others,17.83,5.512,30.912
Kazakhstan,2009,Defense,4.7,1.255,26.711
Kazakhstan,2009,Education,13.04,3.483,26.711
Kazakhstan,2009,Health,11.36,3.034,26.711
Kazakhstan,2009,Interest_Payments,2.36,0.63,26.711
Kazakhstan,2009,Infrastructure,17.13,4.576,26.711
Kazakhstan,2009,Agriculture,3.43,0.916,26.711
Kazakhstan,2009,State_Transfers,17.13,4.576,26.711
Kazakhstan,2009,Social_Welfare,13.71,3.662,26.711
Kazakhstan,2009,Administration_and_Others,17.13,4.576,26.711
Kazakhstan,2010,Defense,4.51,1.547,34.295
Kazakhstan,2010,Education,15.92,5.46,34.295
Kazakhstan,2010,Health,8.21,2.816,34.295
Kazakhstan,2010,Interest_Payments,2.36,0.809,34.295
Kazakhstan,2010,Infrastructure,17.25,5.916,34.295
Kazakhstan,2010,Agriculture,3.45,1.183,34.295
Kazakhstan,2010,State_Transfers,17.25,5.916,34.295
Kazakhstan,2010,Social_Welfare,13.8,4.733,34.295
Kazakhstan,2010,Administration_and_Others,17.25,5.916,34.295
Kazakhstan,2011,Defense,4.41,1.817,41.206
Kazakhstan,2011,Education,16.98,6.997,41.206
Kazakhstan,2011,Health,8.68,3.577,41.206
Kazakhstan,2011,Interest_Payments,2.59,1.067,41.206
Kazakhstan,2011,Infrastructure,16.84,6.939,41.206
Kazakhstan,2011,Agriculture,3.37,1.389,41.206
Kazakhstan,2011,State_Transfers,16.84,6.939,41.206
Kazakhstan,2011,Social_Welfare,13.47,5.55,41.206
Kazakhstan,2011,Administration_and_Others,16.84,6.939,41.206
Kazakhstan,2012,Defense,4.78,2.209,46.217
Kazakhstan,2012,Education,17.77,8.213,46.217
Kazakhstan,2012,Health,9.45,4.368,46.217
Kazakhstan,2012,Interest_Payments,2.35,1.086,46.217
Kazakhstan,2012,Infrastructure,16.42,7.589,46.217
Kazakhstan,2012,Agriculture,3.28,1.516,46.217
Kazakhstan,2012,State_Transfers,16.42,7.589,46.217
Kazakhstan,2012,Social_Welfare,13.13,6.068,46.217
Kazakhstan,2012,Administration_and_Others,16.42,7.589,46.217
Kazakhstan,2013,Defense,5.44,2.645,48.629
Kazakhstan,2013,Education,17.32,8.422,48.629
Kazakhstan,2013,Health,9.32,4.532,48.629
Kazakhstan,2013,Interest_Payments,2.95,1.435,48.629
Kazakhstan,2013,Infrastructure,16.24,7.897,48.629
Kazakhstan,2013,Agriculture,3.25,1.58,48.629
Kazakhstan,2013,State_Transfers,16.24,7.897,48.629
Kazakhstan,2013,Social_Welfare,12.99,6.317,48.629
Kazakhstan,2013,Administration_and_Others,16.24,7.897,48.629
Kazakhstan,2014,Defense,4.9,2.336,47.681
Kazakhstan,2014,Education,16.08,7.667,47.681
Kazakhstan,2014,Health,10.03,4.782,47.681
Kazakhstan,2014,Interest_Payments,3.32,1.583,47.681
Kazakhstan,2014,Infrastructure,16.42,7.829,47.681
Kazakhstan,2014,Agriculture,3.28,1.564,47.681
Kazakhstan,2014,State_Transfers,16.42,7.829,47.681
Kazakhstan,2014,Social_Welfare,13.13,6.261,47.681
Kazakhstan,2014,Administration_and_Others,16.42,7.829,47.681
Kazakhstan,2015,Defense,4.85,1.948,40.17
Kazakhstan,2015,Education,12.19,4.897,40.17
Kazakhstan,2015,Health,8.39,3.37,40.17
Kazakhstan,2015,Interest_Payments,4.07,1.635,40.17
Kazakhstan,2015,Infrastructure,17.62,7.078,40.17
Kazakhstan,2015,Agriculture,3.52,1.414,40.17
Kazakhstan,2015,State_Transfers,17.62,7.078,40.17
Kazakhstan,2015,Social_Welfare,14.1,5.664,40.17
Kazakhstan,2015,Administration_and_Others,17.62,7.078,40.17
Kazakhstan,2016,Defense,4.34,1.369,31.536
Kazakhstan,2016,Education,13.84,4.365,31.536
Kazakhstan,2016,Health,9.48,2.99,31.536
Kazakhstan,2016,Interest_Payments,6.82,2.151,31.536
Kazakhstan,2016,Infrastructure,16.38,5.166,31.536
Kazakhstan,2016,Agriculture,3.28,1.034,31.536
Kazakhstan,2016,State_Transfers,16.38,5.166,31.536
Kazakhstan,2016,Social_Welfare,13.1,4.131,31.536
Kazakhstan,2016,Administration_and_Others,16.38,5.166,31.536
Kazakhstan,2017,Defense,3.45,1.54,44.643
Kazakhstan,2017,Education,11.42,5.098,44.643
Kazakhstan,2017,Health,7.86,3.509,44.643
Kazakhstan,2017,Interest_Payments,3.97,1.772,44.643
Kazakhstan,2017,Infrastructure,18.33,8.183,44.643
Kazakhstan,2017,Agriculture,3.67,1.638,44.643
Kazakhstan,2017,State_Transfers,18.33,8.183,44.643
Kazakhstan,2017,Social_Welfare,14.66,6.545,44.643
Kazakhstan,2017,Administration_and_Others,18.33,8.183,44.643
Kazakhstan,2018,Defense,4.43,1.643,37.097
Kazakhstan,2018,Education,13.88,5.149,37.097
Kazakhstan,2018,Health,9.1,3.376,37.097
Kazakhstan,2018,Interest_Payments,6.44,2.389,37.097
Kazakhstan,2018,Infrastructure,16.54,6.136,37.097
Kazakhstan,2018,Agriculture,3.31,1.228,37.097
Kazakhstan,2018,State_Transfers,16.54,6.136,37.097
Kazakhstan,2018,Social_Welfare,13.23,4.908,37.097
Kazakhstan,2018,Administration_and_Others,16.54,6.136,37.097
Kazakhstan,2019,Defense,5.04,2.069,41.052
Kazakhstan,2019,Education,14.11,5.792,41.052
Kazakhstan,2019,Health,8.25,3.387,41.052
Kazakhstan,2019,Interest_Payments,6.06,2.488,41.052
Kazakhstan,2019,Infrastructure,16.63,6.827,41.052
Kazakhstan,2019,Agriculture,3.33,1.367,41.052
Kazakhstan,2019,State_Transfers,16.63,6.827,41.052
Kazakhstan,2019,Social_Welfare,13.31,5.464,41.052
Kazakhstan,2019,Administration_and_Others,16.63,6.827,41.052
Kazakhstan,2020,Defense,3.7,1.499,40.51
Kazakhstan,2020,Education,18.0,7.292,40.51
Kazakhstan,2020,Health,10.06,4.075,40.51
Kazakhstan,2020,Interest_Payments,6.41,2.597,40.51
Kazakhstan,2020,Infrastructure,15.46,6.263,40.51
Kazakhstan,2020,Agriculture,3.09,1.252,40.51
Kazakhstan,2020,State_Transfers,15.46,6.263,40.51
Kazakhstan,2020,Social_Welfare,12.37,5.011,40.51
Kazakhstan,2020,Administration_and_Others,15.46,6.263,40.51
Kazakhstan,2021,Defense,3.71,1.761,47.46
Kazakhstan,2021,Education,19.83,9.411,47.46
Kazakhstan,2021,Health,11.62,5.515,47.46
Kazakhstan,2021,Interest_Payments,6.8,3.227,47.46
Kazakhstan,2021,Infrastructure,14.51,6.886,47.46
Kazakhstan,2021,Agriculture,2.9,1.376,47.46
Kazakhstan,2021,State_Transfers,14.51,6.886,47.46
Kazakhstan,2021,Social_Welfare,11.61,5.51,47.46
Kazakhstan,2021,Administration_and_Others,14.51,6.886,47.46
Kazakhstan,2022,Defense,2.38,1.22,51.275
Kazakhstan,2022,Education,20.06,10.286,51.275
Kazakhstan,2022,Health,10.6,5.435,51.275
Kazakhstan,2022,Interest_Payments,7.73,3.964,51.275
Kazakhstan,2022,Infrastructure,14.81,7.594,51.275
Kazakhstan,2022,Agriculture,2.96,1.518,51.275
Kazakhstan,2022,State_Transfers,14.81,7.594,51.275
Kazakhstan,2022,Social_Welfare,11.85,6.076,51.275
Kazakhstan,2022,Administration_and_Others,14.81,7.594,51.275
Kazakhstan,2023,Defense,1.9,1.221,64.257
Kazakhstan,2023,Education,20.8,13.365,64.257
Kazakhstan,2023,Health,10.7,6.876,64.257
Kazakhstan,2023,Interest_Payments,8.68,5.578,64.257
Kazakhstan,2023,Infrastructure,14.48,9.304,64.257
Kazakhstan,2023,Agriculture,2.9,1.863,64.257
Kazakhstan,2023,State_Transfers,14.48,9.304,64.257
Kazakhstan,2023,Social_Welfare,11.58,7.441,64.257
Kazakhstan,2023,Administration_and_Others,14.48,9.304,64.257
Kazakhstan,2024,Defense,1.94,1.388,71.531
Kazakhstan,2024,Education,21.96,15.708,71.531
Kazakhstan,2024,Health,10.7,7.654,71.531
Kazakhstan,2024,Interest_Payments,8.68,6.209,71.531
Kazakhstan,2024,Infrastructure,14.18,10.143,71.531
Kazakhstan,2024,Agriculture,2.84,2.031,71.531
Kazakhstan,2024,State_Transfers,14.18,10.143,71.531
Kazakhstan,2024,Social_Welfare,11.35,8.119,71.531
Kazakhstan,2024,Administration_and_Others,14.18,10.143,71.531
Kazakhstan,2025,Defense,1.94,1.458,75.153
Kazakhstan,2025,Education,21.96,16.504,75.153
Kazakhstan,2025,Health,10.7,8.041,75.153
Kazakhstan,2025,Interest_Payments,8.68,6.523,75.153
Kazakhstan,2025,Infrastructure,14.18,10.657,75.153
Kazakhstan,2025,Agriculture,2.84,2.134,75.153
Kazakhstan,2025,State_Transfers,14.18,10.657,75.153
Kazakhstan,2025,Social_Welfare,11.35,8.53,75.153
Kazakhstan,2025,Administration_and_Others,14.18,10.657,75.153
Kazakhstan,2026,Defense,1.94,1.509,77.783
Kazakhstan,2026,Education,21.96,17.081,77.783
Kazakhstan,2026,Health,10.7,8.323,77.783
Kazakhstan,2026,Interest_Payments,8.68,6.752,77.783
Kazakhstan,2026,Infrastructure,14.18,11.03,77.783
Kazakhstan,2026,Agriculture,2.84,2.209,77.783
Kazakhstan,2026,State_Transfers,14.18,11.03,77.783
Kazakhstan,2026,Social_Welfare,11.35,8.828,77.783
Kazakhstan,2026,Administration_and_Others,14.18,11.03,77.783
Malaysia,1946,Defense,7.8,0.019,0.239
Malaysia,1946,Education,19.11,0.046,0.239
Malaysia,1946,Health,4.58,0.011,0.239
Malaysia,1946,Interest_Payments,14.33,0.034,0.239
Malaysia,1946,Infrastructure,16.26,0.039,0.239
Malaysia,1946,Agriculture,8.13,0.019,0.239
Malaysia,1946,State_Transfers,8.13,0.019,0.239
Malaysia,1946,Social_Welfare,8.13,0.019,0.239
Malaysia,1946,Administration_and_Others,13.55,0.032,0.239
Malaysia,1947,Defense,7.8,0.02,0.251
Malaysia,1947,Education,19.11,0.048,0.251
Malaysia,1947,Health,4.58,0.011,0.251
Malaysia,1947,Interest_Payments,14.33,0.036,0.251
Malaysia,1947,Infrastructure,16.26,0.041,0.251
Malaysia,1947,Agriculture,8.13,0.02,0.251
Malaysia,1947,State_Transfers,8.13,0.02,0.251
Malaysia,1947,Social_Welfare,8.13,0.02,0.251
Malaysia,1947,Administration_and_Others,13.55,0.034,0.251
Malaysia,1948,Defense,7.8,0.021,0.263
Malaysia,1948,Education,19.11,0.05,0.263
Malaysia,1948,Health,4.58,0.012,0.263
Malaysia,1948,Interest_Payments,14.33,0.038,0.263
Malaysia,1948,Infrastructure,16.26,0.043,0.263
Malaysia,1948,Agriculture,8.13,0.021,0.263
Malaysia,1948,State_Transfers,8.13,0.021,0.263
Malaysia,1948,Social_Welfare,8.13,0.021,0.263
Malaysia,1948,Administration_and_Others,13.55,0.036,0.263
Malaysia,1949,Defense,7.8,0.022,0.276
Malaysia,1949,Education,19.11,0.053,0.276
Malaysia,1949,Health,4.58,0.013,0.276
Malaysia,1949,Interest_Payments,14.33,0.04,0.276
Malaysia,1949,Infrastructure,16.26,0.045,0.276
Malaysia,1949,Agriculture,8.13,0.022,0.276
Malaysia,1949,State_Transfers,8.13,0.022,0.276
Malaysia,1949,Social_Welfare,8.13,0.022,0.276
Malaysia,1949,Administration_and_Others,13.55,0.037,0.276
Malaysia,1950,Defense,7.8,0.023,0.29
Malaysia,1950,Education,19.11,0.055,0.29
Malaysia,1950,Health,4.58,0.013,0.29
Malaysia,1950,Interest_Payments,14.33,0.042,0.29
Malaysia,1950,Infrastructure,16.26,0.047,0.29
Malaysia,1950,Agriculture,8.13,0.024,0.29
Malaysia,1950,State_Transfers,8.13,0.024,0.29
Malaysia,1950,Social_Welfare,8.13,0.024,0.29
Malaysia,1950,Administration_and_Others,13.55,0.039,0.29
Malaysia,1951,Defense,7.8,0.024,0.305
Malaysia,1951,Education,19.11,0.058,0.305
Malaysia,1951,Health,4.58,0.014,0.305
Malaysia,1951,Interest_Payments,14.33,0.044,0.305
Malaysia,1951,Infrastructure,16.26,0.05,0.305
Malaysia,1951,Agriculture,8.13,0.025,0.305
Malaysia,1951,State_Transfers,8.13,0.025,0.305
Malaysia,1951,Social_Welfare,8.13,0.025,0.305
Malaysia,1951,Administration_and_Others,13.55,0.041,0.305
Malaysia,1952,Defense,7.8,0.025,0.32
Malaysia,1952,Education,19.11,0.061,0.32
Malaysia,1952,Health,4.58,0.015,0.32
Malaysia,1952,Interest_Payments,14.33,0.046,0.32
